2101	709436
2102	703083
2103	707031
2104	705373
2105	707035
2106	710844
2107	709436
2108	707996
2109	708682
2110	709436
2111	700492
2112	709032
2113	709436
2114	702211
2115	708618
2116	704071
2117	704145
2118	708618
2119	711751
2120	701425
2121	710986
2122	709436
2123	703083
2124	707031
2125	701425
2126	709436
2127	710986
2128	711945
2129	707923
2130	707031
2131	704093
2132	712072
2133	707031
2134	712928
2135	705080
2136	709436
2137	703083
2138	707031
2139	704093
2140	710177
2141	709436
2142	705676
2143	708618
2144	701498
2145	708618
2146	707031
2147	705373
2148	702165
2149	707996
2150	709436
2151	706192
2152	709805
2153	709859
2154	710177
2155	709436
2156	701498
2157	707035
2158	705357
2159	704174
2160	710070
2161	707031
2162	712849
2163	707996
2164	709436
2165	706192
2166	711748
2167	709436
2168	707035
2169	709436
2170	708851
2171	700962
2172	702165
2173	710177
2174	709436
2175	705676
2176	702165
2177	704909
2178	703303
2179	707035
2180	701425
2181	710986
2182	709436
2183	706192
2184	707031
2185	709499
2186	704639
2187	703083
2188	709174
2189	707507
2190	704027
2191	707031
2192	703105
2193	707035
2194	709436
2195	703209
2196	702165
2197	707031
2198	712262
2199	712853
2200	709436
2201	704827
2202	707031
2203	704093
2204	709509
2205	710612
2206	707031
2207	705348
2208	709436
2209	710612
2210	705080
2211	709436
2212	709666
2213	709436
2214	713075
2215	702165
2216	704827
2217	703104
2218	703303
2219	709436
2220	704827
2221	702910
2222	707031
2223	702910
2224	703051
2225	709436
2226	708386
2227	707031
2228	708386
2229	703051
2230	709436
2231	708380
2232	707031
2233	708380
2234	703051
2235	709436
2236	708077
2237	707031
2238	708076
2239	703917
2240	708077
2241	703849
2242	703209
2243	709666
2244	709436
2245	704106
2246	700216
2247	707031
2248	709666
2249	709436
2250	703389
2251	711652
2252	707031
2253	712853
2254	700216
2255	709436
2256	706905
2257	709858
2258	704093
2259	709436
2260	710189
2261	709499
2262	704639
2263	711845
2264	707935
2265	707031
2266	709666
2267	709436
2268	700249
2269	702165
2270	706767
2271	709858
2272	704093
2273	709436
2274	707235
2275	714023
2276	707031
2277	707669
2278	711652
2279	703303
2280	712853
2281	707031
2282	702165
2283	709436
2284	706281
2285	707031
2286	704093
2287	712594
2288	713691
2289	713695
2290	707031
2291	711774
2292	700244
2293	703303
2294	706281
2295	709323
2296	705373
2297	703303
2298	708077
2299	709436
2300	703917
2301	703209
2302	700216
2303	707031
2304	711652
2305	700587
2306	709032
2307	709436
2308	713640
2309	703209
2310	708077
2311	704825
2312	709032
2313	709436
2314	708236
2315	709803
2316	701150
2317	701498
2318	704105
2319	712920
2320	704577
2321	707031
2322	709232
2323	704105
2324	709099
2325	704577
2326	709803
2327	705362
2328	704174
2329	704132
2330	707035
2331	704132
2332	703303
2333	708077
2334	703923
2335	705357
2336	703105
2337	703303
2338	700222
2339	705545
2340	709436
2341	703209
2342	702165
2343	707031
2344	712262
2345	712853
2346	713075
2347	707031
2348	705348
2349	709436
2350	709666
2351	702165
2352	711733
2353	708124
2354	704865
2355	702963
2356	708974
2357	709436
2358	706192
2359	712008
2360	705535
2361	701227
2362	700040
2363	709781
2364	701498
2365	707035
2366	707031
2367	709436
2368	711733
2369	703104
2370	713075
2371	705348
2372	703303
2373	709436
2374	709666
2375	702165
2376	704824
2377	709858
2378	704529
2379	705153
2380	709436
2381	709666
2382	707996
2383	709436
2384	706192
2385	709858
2386	709436
2387	702721
2388	703043
2389	701163
2390	709781
2391	705984
2392	710582
2393	709436
2394	706192
2395	709436
2396	700222
2397	707200
2398	704089
2399	706192
2400	710582
2401	702165
2402	701818
2403	707031
2404	706237
2405	710582
2406	702165
2407	707031
2408	705631
2409	702165
2410	707031
2411	705348
2412	709436
2413	709666
2414	702165
2415	700222
2416	709781
2417	705984
2418	710582
2419	702165
2420	705851
2421	703303
2422	700222
2423	703482
2424	707031
2425	712934
2426	705543
2427	707031
2428	703051
2429	707200
2430	709436
2431	706483
2432	702165
2433	707031
2434	707200
2435	709436
2436	704089
2437	702165
2438	707031
2439	705348
2440	709436
2441	709666
2442	702165
2443	711733
2444	703104
2445	703303
2446	709436
2447	705984
2448	700222
2449	708780
2450	709436
2451	703051
2452	702165
2453	709436
2454	711733
2455	705365
2456	705543
2457	707031
2458	703051
2459	713075
2460	707031
2461	706320
2462	707031
2463	703104
2464	710177
2465	709436
2466	705984
2467	700222
2468	709781
2469	705851
2470	704752
2471	707031
2472	712934
2473	705543
2474	707031
2475	701461
2476	705851
2477	703303
2478	711733
2479	703482
2480	707031
2481	710266
2482	705543
2483	707031
2484	703051
2485	709436
2486	704824
2487	707031
2488	705851
2489	711733
2490	708780
2491	709436
2492	703051
2493	702165
2494	709436
2495	704824
2496	705365
2497	707031
2498	705357
2499	705543
